ym,region,country,visitors,visitors_yoy,visitors_vs_2019,prefecture,region_block,foreign_guest_nights,guest_nights_yoy,guest_nights_vs_2019,updated_at
2023-02,東南アジア,マレーシア,31992,292.5045871559633,-0.12733224222585926,,,,,,2026-06-09 00:08:19
2023-03,東南アジア,マレーシア,38904,67.3725834797891,-0.23137409858737523,,,,,,2026-06-09 00:08:19
2023-04,東南アジア,マレーシア,40244,35.786106032906766,-0.12687668141976916,,,,,,2026-06-09 00:08:19
2023-05,東南アジア,マレーシア,34004,19.78484107579462,-0.20232705435267073,,,,,,2026-06-09 00:08:19
2023-06,東南アジア,マレーシア,22009,17.891845493562233,-0.27919696076504885,,,,,,2026-06-09 00:08:19
2023-07,東南アジア,マレーシア,17357,9.740717821782178,-0.24393431197456117,,,,,,2026-06-09 00:08:19
2023-08,東南アジア,マレーシア,19206,7.5435943060498225,-0.03132092600998637,,,,,,2026-06-09 00:08:19
2023-09,東南アジア,マレーシア,27543,8.283114256825076,-0.04291472652720829,,,,,,2026-06-09 00:08:19
2023-10,東南アジア,マレーシア,45162,4.14783996352445,-0.07576129666011788,,,,,,2026-06-09 00:08:19
2023-11,東南アジア,マレーシア,51386,1.9331582852902565,-0.20928801144844356,,,,,,2026-06-09 00:08:19
2023-12,東南アジア,マレーシア,60806,0.6784255272165176,-0.22292651757188497,,,,,,2026-06-09 00:08:19
2023-01,東南アジア,インドネシア,22618,45.731404958677686,-0.30356867937309484,,,,,,2026-06-09 00:08:19
2023-02,東南アジア,インドネシア,26802,48.72541743970315,0.08853870522297136,,,,,,2026-06-09 00:08:19
2023-03,東南アジア,インドネシア,33173,5.0468465184105,-0.16248832336085228,,,,,,2026-06-09 00:08:19
2023-04,東南アジア,インドネシア,48667,3.1716955254585972,0.2237728827197747,,,,,,2026-06-09 00:08:19
2023-05,東南アジア,インドネシア,31120,2.5688073394495414,0.03364666024512575,,,,,,2026-06-09 00:08:19
2023-06,東南アジア,インドネシア,39276,4.578184916915211,-0.203164942178941,,,,,,2026-06-09 00:08:19
2023-07,東南アジア,インドネシア,28489,2.9502218524681085,0.12984334721395996,,,,,,2026-06-09 00:08:19
2023-08,東南アジア,インドネシア,20792,1.9989903360738497,0.28663366336633667,,,,,,2026-06-09 00:08:19
2023-09,東南アジア,インドネシア,32354,2.5220988460701066,0.293073817992886,,,,,,2026-06-09 00:08:19
2023-10,東南アジア,インドネシア,40260,2.6319350473612992,0.18085293600046937,,,,,,2026-06-09 00:08:19
2023-11,東南アジア,インドネシア,42135,1.484375,0.13226560610539329,,,,,,2026-06-09 00:08:19
2023-12,東南アジア,インドネシア,63696,0.8510360059283368,0.07589142442105978,,,,,,2026-06-09 00:08:19
2023-01,東南アジア,フィリピン,29679,30.175420168067227,-0.17528551977102846,,,,,,2026-06-09 00:08:19
2023-02,東南アジア,フィリピン,33934,34.64495798319328,-0.035143588285470595,,,,,,2026-06-09 00:08:19
2023-03,東南アジア,フィリピン,46569,10.05889337449537,-0.03537916606251423,,,,,,2026-06-09 00:08:19
2023-04,東南アジア,フィリピン,62794,6.400589275191514,-0.09343689544653944,,,,,,2026-06-09 00:08:19
2023-05,東南アジア,フィリピン,49939,6.4546947305568,-0.16178790828829437,,,,,,2026-06-09 00:08:19
2023-06,東南アジア,フィリピン,54227,8.13681550126369,0.1576576576576576,,,,,,2026-06-09 00:08:19
2023-07,東南アジア,フィリピン,51711,6.507404181184669,0.3690662148208943,,,,,,2026-06-09 00:08:19
2023-08,東南アジア,フィリピン,38627,3.9369887525562373,0.22742294248490635,,,,,,2026-06-09 00:08:19
2023-09,東南アジア,フィリピン,42763,4.043401344498172,0.13255469039673717,,,,,,2026-06-09 00:08:19
2023-10,東南アジア,フィリピン,69225,3.685279187817259,0.07010357087648789,,,,,,2026-06-09 00:08:19
2023-11,東南アジア,フィリピン,63718,1.9378025727327217,-0.016135756527646983,,,,,,2026-06-09 00:08:19
2023-12,東南アジア,フィリピン,79107,0.9800015017645733,-0.029861911652890538,,,,,,2026-06-09 00:08:19
2023-01,東南アジア,ベトナム,51564,120.61320754716981,0.45763957597173155,,,,,,2026-06-09 00:08:19
2023-02,東南アジア,ベトナム,55847,20.37275162648297,0.4182644691063311,,,,,,2026-06-09 00:08:19
2023-03,東南アジア,ベトナム,53653,4.314282884310618,0.12054886071719473,,,,,,2026-06-09 00:08:19
2023-04,東南アジア,ベトナム,55193,0.8514927876551492,-0.0018446514151370108,,,,,,2026-06-09 00:08:19
2023-05,東南アジア,ベトナム,45768,0.17233606557377046,0.14706766917293224,,,,,,2026-06-09 00:08:19
2023-06,東南アジア,ベトナム,38873,0.6992175547493116,0.097518281148536,,,,,,2026-06-09 00:08:19
2023-07,東南アジア,ベトナム,44773,0.9690825930160964,0.09840047102693683,,,,,,2026-06-09 00:08:19
2023-08,東南アジア,ベトナム,50945,0.5413590705554883,0.16554942917934512,,,,,,2026-06-09 00:08:19
2023-09,東南アジア,ベトナム,43004,0.39302257782384764,0.12208741030658832,,,,,,2026-06-09 00:08:19
2023-10,東南アジア,ベトナム,50456,0.6375969621239168,0.08484196946893152,,,,,,2026-06-09 00:08:19
2023-11,東南アジア,ベトナム,46793,0.393312291567413,0.11699131099016524,,,,,,2026-06-09 00:08:19
2023-12,東南アジア,ベトナム,37047,0.31386317693371635,0.2104489315820428,,,,,,2026-06-09 00:08:19
2023-01,南アジア,インド,9057,3.4008746355685133,-0.27358036573628486,,,,,,2026-06-09 00:08:19
2023-02,南アジア,インド,7051,3.2475903614457833,-0.22268768603241096,,,,,,2026-06-09 00:08:19
2023-03,南アジア,インド,14864,5.522158841597192,-0.16268589454709326,,,,,,2026-06-09 00:08:19
2023-04,南アジア,インド,16272,3.4593039188818855,-0.11449717022202877,,,,,,2026-06-09 00:08:19
2023-05,南アジア,インド,17992,2.997333925794268,-0.09651501456261924,,,,,,2026-06-09 00:08:19
2023-06,南アジア,インド,14202,3.111754487550666,-0.0753304251578879,,,,,,2026-06-09 00:08:19
2023-07,南アジア,インド,13150,2.147438966012446,-0.005445469671759184,,,,,,2026-06-09 00:08:19
2023-08,南アジア,インド,12826,1.331152308251545,-0.036218815749924804,,,,,,2026-06-09 00:08:19
2023-09,南アジア,インド,14102,1.6999808539153745,-0.11280276816608992,,,,,,2026-06-09 00:08:19
2023-10,南アジア,インド,16810,1.798867798867799,0.20683466149759488,,,,,,2026-06-09 00:08:19
2023-11,南アジア,インド,16553,0.9807347134139046,0.11370517392181934,,,,,,2026-06-09 00:08:19
2023-12,南アジア,インド,13515,0.8148247616489861,0.15129056989522116,,,,,,2026-06-09 00:08:19
2023-01,中東,中東地域,4038,24.080745341614907,,,,,,,2026-06-09 00:08:19
2023-02,中東,中東地域,3883,49.42857142857143,,,,,,,2026-06-09 00:08:19
2023-03,中東,中東地域,12341,40.692567567567565,,,,,,,2026-06-09 00:08:19
2023-04,中東,中東地域,13814,30.610983981693362,,,,,,,2026-06-09 00:08:19
2023-05,中東,中東地域,8746,12.882539682539683,,,,,,,2026-06-09 00:08:19
2023-06,中東,中東地域,9135,10.988188976377952,,,,,,,2026-06-09 00:08:19
2023-07,中東,中東地域,9937,9.627807486631015,,,,,,,2026-06-09 00:08:19
2023-08,中東,中東地域,8701,8.3963282937365,,,,,,,2026-06-09 00:08:19
2023-09,中東,中東地域,13549,6.395742358078603,,,,,,,2026-06-09 00:08:19
2023-10,中東,中東地域,10234,1.5052631578947366,,,,,,,2026-06-09 00:08:19
2023-11,中東,中東地域,7952,0.21925789635081272,,,,,,,2026-06-09 00:08:19
2023-12,中東,中東地域,7223,0.5161628883291351,,,,,,,2026-06-09 00:08:19
2023-01,東アジア,マカオ,1319,262.8,-0.8003934624697336,,,,,,2026-06-09 00:08:19
2023-02,東アジア,マカオ,1757,584.6666666666666,-0.778520105886802,,,,,,2026-06-09 00:08:19
2023-03,東アジア,マカオ,2950,326.77777777777777,-0.6333126165320074,,,,,,2026-06-09 00:08:19
2023-04,東アジア,マカオ,3299,77.54761904761905,-0.5200058198748727,,,,,,2026-06-09 00:08:19
2023-05,東アジア,マカオ,4230,131.1875,-0.5045678144764583,,,,,,2026-06-09 00:08:19
2023-06,東アジア,マカオ,6368,529.6666666666666,-0.36077092953222245,,,,,,2026-06-09 00:08:19
2023-07,東アジア,マカオ,10086,287.1714285714286,-0.3834209561071036,,,,,,2026-06-09 00:08:19
2023-08,東アジア,マカオ,13546,1041.0,-0.2139043639740018,,,,,,2026-06-09 00:08:19
2023-09,東アジア,マカオ,5553,96.42105263157895,-0.312407132243685,,,,,,2026-06-09 00:08:19
2023-10,東アジア,マカオ,5876,30.591397849462364,-0.2204828867073494,,,,,,2026-06-09 00:08:19
2023-11,東アジア,マカオ,7164,25.24175824175824,-0.23042217209152438,,,,,,2026-06-09 00:08:19
2023-12,東アジア,マカオ,12104,16.491329479768787,-0.17799660441426146,,,,,,2026-06-09 00:08:19
2023-01,東アジア,モンゴル,2961,14.919354838709678,0.02350501209816791,,,,,,2026-06-09 00:08:19
2023-02,東アジア,モンゴル,2058,9.393939393939394,-0.02371916508538896,,,,,,2026-06-09 00:08:19
2023-03,東アジア,モンゴル,3072,1.5367464905037158,0.02776848444295754,,,,,,2026-06-09 00:08:19
2023-04,東アジア,モンゴル,3230,0.5484180249280921,0.21886792452830184,,,,,,2026-06-09 00:08:19
2023-05,東アジア,モンゴル,2865,1.7495201535508635,0.32271468144044313,,,,,,2026-06-09 00:08:19
2023-06,東アジア,モンゴル,3833,2.5990610328638497,0.49143968871595334,,,,,,2026-06-09 00:08:19
2023-07,東アジア,モンゴル,3280,0.9652486518873578,0.4888788016341352,,,,,,2026-06-09 00:08:19
2023-08,東アジア,モンゴル,3344,0.2981366459627328,0.021068702290076402,,,,,,2026-06-09 00:08:19
2023-09,東アジア,モンゴル,3718,0.3775472397184143,0.198581560283688,,,,,,2026-06-09 00:08:19
2023-10,東アジア,モンゴル,4016,0.9980099502487563,0.5229427379598028,,,,,,2026-06-09 00:08:19
2023-11,東アジア,モンゴル,3667,0.7445290199809704,0.48281439547108773,,,,,,2026-06-09 00:08:19
2023-12,東アジア,モンゴル,3872,0.598018984729674,0.5823457294646506,,,,,,2026-06-09 00:08:19
2023-01,アジアその他,その他アジア,17411,4.5045842554536835,0.05151588356081649,,,,,,2026-06-09 00:08:19
2023-02,アジアその他,その他アジア,14847,2.640755272192251,0.12759170653907503,,,,,,2026-06-09 00:08:19
2023-03,アジアその他,その他アジア,20928,1.4650176678445228,-0.0577641709063077,,,,,,2026-06-09 00:08:19
2023-04,アジアその他,その他アジア,29886,0.27942120809966187,0.03311670353982299,,,,,,2026-06-09 00:08:19
2023-05,アジアその他,その他アジア,26227,-0.005535964812497629,0.6229579207920792,,,,,,2026-06-09 00:08:19
2023-06,アジアその他,その他アジア,17262,0.029031296572280096,0.0802252816020026,,,,,,2026-06-09 00:08:19
2023-07,アジアその他,その他アジア,20902,0.7598720215542645,0.2092565808504483,,,,,,2026-06-09 00:08:19
2023-08,アジアその他,その他アジア,19095,0.6940205819730305,0.07432204343422977,,,,,,2026-06-09 00:08:19
2023-09,アジアその他,その他アジア,22116,0.7291634089132135,0.13148470275248125,,,,,,2026-06-09 00:08:19
2023-10,アジアその他,その他アジア,28876,1.0708548479632816,0.3174559722602428,,,,,,2026-06-09 00:08:19
2023-11,アジアその他,その他アジア,24839,0.2610549829923339,0.13342459502623782,,,,,,2026-06-09 00:08:19
2023-12,アジアその他,その他アジア,23783,0.4799626633478531,0.31093594972990846,,,,,,2026-06-09 00:08:19
2023-01,集計,ヨーロッパ計,59795,17.874684343434343,-0.35242643793928763,,,,,,2026-06-09 00:08:19
2023-02,集計,ヨーロッパ計,66818,70.92465016146394,-0.328455562367461,,,,,,2026-06-09 00:08:19
2023-03,集計,ヨーロッパ計,154137,25.769190691212227,-0.17230769230769227,,,,,,2026-06-09 00:08:19
2023-04,集計,ヨーロッパ計,184400,15.092154638275591,-0.2347118756614306,,,,,,2026-06-09 00:08:19
2023-05,集計,ヨーロッパ計,146344,10.895951877743457,-0.10916860443881715,,,,,,2026-06-09 00:08:19
2023-06,集計,ヨーロッパ計,111169,7.2900074571215505,-0.17055391410749987,,,,,,2026-06-09 00:08:19
2023-07,集計,ヨーロッパ計,164266,7.565781926265839,-0.07741127442445617,,,,,,2026-06-09 00:08:19
2023-08,集計,ヨーロッパ計,154174,6.36652491757848,-0.0665060124244663,,,,,,2026-06-09 00:08:19
2023-09,集計,ヨーロッパ計,162660,4.184878235369119,-0.13673417399057441,,,,,,2026-06-09 00:08:19
2023-10,集計,ヨーロッパ計,206637,2.554984000275264,-0.1673000124922931,,,,,,2026-06-09 00:08:19
2023-11,集計,ヨーロッパ計,148773,1.269299409692033,-0.10223576622514563,,,,,,2026-06-09 00:08:19
2023-12,集計,ヨーロッパ計,104259,0.6730695166570384,-0.1572169948588612,,,,,,2026-06-09 00:08:19
2023-01,欧州,英国,15096,30.125773195876288,-0.2996195601744456,,,,,,2026-06-09 00:08:19
2023-02,欧州,英国,15579,104.26351351351352,-0.33858368005434325,,,,,,2026-06-09 00:08:19
2023-03,欧州,英国,34803,44.61336828309305,-0.0986013986013986,,,,,,2026-06-09 00:08:19
2023-04,欧州,英国,36527,21.687577639751552,-0.1798504614141051,,,,,,2026-06-09 00:08:19
2023-05,欧州,英国,27739,13.40238836967809,-0.1233487137349093,,,,,,2026-06-09 00:08:19
2023-06,欧州,英国,20417,8.988747553816047,-0.20867408239990703,,,,,,2026-06-09 00:08:19
2023-07,欧州,英国,26965,8.33367947386639,-0.06785813053097345,,,,,,2026-06-09 00:08:19
2023-08,欧州,英国,23837,5.07466870540265,-0.09064204783885854,,,,,,2026-06-09 00:08:19
2023-09,欧州,英国,29702,5.60925678682688,-0.4009277934651069,,,,,,2026-06-09 00:08:19
2023-10,欧州,英国,37431,2.63090503443593,-0.4527711583163989,,,,,,2026-06-09 00:08:19
2023-11,欧州,英国,29509,1.1686631880649667,-0.21745471903259173,,,,,,2026-06-09 00:08:19
2023-12,欧州,英国,23877,0.5608942929986271,-0.1395675675675676,,,,,,2026-06-09 00:08:19
2023-01,欧州,フランス,9771,13.45414201183432,-0.3622062663185378,,,,,,2026-06-09 00:08:19
2023-02,欧州,フランス,12251,86.50714285714285,-0.2957981261136977,,,,,,2026-06-09 00:08:19
2023-03,欧州,フランス,21223,24.41676646706587,-0.278325625680087,,,,,,2026-06-09 00:08:19
2023-04,欧州,フランス,34421,18.839193083573488,-0.25179871753070315,,,,,,2026-06-09 00:08:19
2023-05,欧州,フランス,26754,12.323705179282868,-0.13313676570650945,,,,,,2026-06-09 00:08:19
2023-06,欧州,フランス,17714,6.534666099532114,-0.16902003096120466,,,,,,2026-06-09 00:08:19
2023-07,欧州,フランス,31132,7.742488065150239,-0.10111451175145814,,,,,,2026-06-09 00:08:19
2023-08,欧州,フランス,25866,6.36503416856492,-0.16158309293053708,,,,,,2026-06-09 00:08:19
2023-09,欧州,フランス,22034,3.149529190207156,-0.16946852619675834,,,,,,2026-06-09 00:08:19
2023-10,欧州,フランス,34356,2.102402022756005,-0.12927997566971638,,,,,,2026-06-09 00:08:19
2023-11,欧州,フランス,24182,1.2370027752081407,-0.004446274186908239,,,,,,2026-06-09 00:08:19
2023-12,欧州,フランス,17732,0.6464252553389043,-0.12482108484280141,,,,,,2026-06-09 00:08:19
2023-01,欧州,ドイツ,7380,21.029850746268657,-0.35023771790808245,,,,,,2026-06-09 00:08:19
2023-02,欧州,ドイツ,9302,113.8395061728395,-0.30499103407053196,,,,,,2026-06-09 00:08:19
2023-03,欧州,ドイツ,25898,35.27170868347339,-0.09633971876199454,,,,,,2026-06-09 00:08:19
2023-04,欧州,ドイツ,27362,15.593086719223773,-0.016781055733227968,,,,,,2026-06-09 00:08:19
2023-05,欧州,ドイツ,23118,9.315930388219545,0.0726614699331849,,,,,,2026-06-09 00:08:19
2023-06,欧州,ドイツ,13655,5.5366203925323125,-0.13008855195260238,,,,,,2026-06-09 00:08:19
2023-07,欧州,ドイツ,19081,4.4207386363636365,0.026246436831065534,,,,,,2026-06-09 00:08:19
2023-08,欧州,ドイツ,19999,4.783400809716599,0.1584221501390175,,,,,,2026-06-09 00:08:19
2023-09,欧州,ドイツ,26283,3.9590566037735853,0.1543833450456782,,,,,,2026-06-09 00:08:19
2023-10,欧州,ドイツ,30893,2.4544336352454432,0.1757116760541939,,,,,,2026-06-09 00:08:19
2023-11,欧州,ドイツ,18629,0.9258761501085495,-0.04588988476312417,,,,,,2026-06-09 00:08:19
2023-12,欧州,ドイツ,11810,0.5248547449967722,-0.13410074052349874,,,,,,2026-06-09 00:08:19
2023-01,欧州,イタリア,4305,16.083333333333332,-0.2864246643460965,,,,,,2026-06-09 00:08:19
2023-02,欧州,イタリア,4627,99.58695652173913,-0.21536374427675087,,,,,,2026-06-09 00:08:19
2023-03,欧州,イタリア,12737,31.327411167512693,-0.1483685477400375,,,,,,2026-06-09 00:08:19
2023-04,欧州,イタリア,15619,18.52375,-0.35088521319923527,,,,,,2026-06-09 00:08:19
2023-05,欧州,イタリア,11828,12.186176142697882,-0.05095081441065552,,,,,,2026-06-09 00:08:19
2023-06,欧州,イタリア,10248,9.156590683845392,-0.09764902703178657,,,,,,2026-06-09 00:08:19
2023-07,欧州,イタリア,13969,9.093208092485549,0.029706619489901165,,,,,,2026-06-09 00:08:19
2023-08,欧州,イタリア,24113,14.242098609355246,0.057402210138572274,,,,,,2026-06-09 00:08:19
2023-09,欧州,イタリア,14605,4.517567057045712,0.09367979631571055,,,,,,2026-06-09 00:08:19
2023-10,欧州,イタリア,16315,2.621531631520533,0.10752834159255986,,,,,,2026-06-09 00:08:19
2023-11,欧州,イタリア,13379,1.5547068932594996,0.0833198380566802,,,,,,2026-06-09 00:08:19
2023-12,欧州,イタリア,10560,1.1419878296146044,-0.05680600214362275,,,,,,2026-06-09 00:08:19
2023-01,欧州,スペイン,3075,9.215946843853821,-0.29826563213144686,,,,,,2026-06-09 00:08:19
2023-02,欧州,スペイン,3322,61.679245283018865,-0.2671519964703287,,,,,,2026-06-09 00:08:19
2023-03,欧州,スペイン,7557,27.84351145038168,-0.15242261103633914,,,,,,2026-06-09 00:08:19
2023-04,欧州,スペイン,8302,17.6981981981982,-0.4009236542069563,,,,,,2026-06-09 00:08:19
2023-05,欧州,スペイン,8581,15.597678916827853,-0.1394042723899308,,,,,,2026-06-09 00:08:19
2023-06,欧州,スペイン,8693,15.128014842300555,-0.10950624871952463,,,,,,2026-06-09 00:08:19
2023-07,欧州,スペイン,12985,14.91299019607843,-0.17665335108743896,,,,,,2026-06-09 00:08:19
2023-08,欧州,スペイン,17283,14.486559139784946,-0.1362386925883352,,,,,,2026-06-09 00:08:19
2023-09,欧州,スペイン,13192,5.758196721311475,0.14993026499302653,,,,,,2026-06-09 00:08:19
2023-10,欧州,スペイン,15515,4.503724725079816,0.12926705000363925,,,,,,2026-06-09 00:08:19
2023-11,欧州,スペイン,11007,2.038928768636113,0.04480303749406733,,,,,,2026-06-09 00:08:19
2023-12,欧州,スペイン,6361,0.8252510760401721,-0.12803289924605898,,,,,,2026-06-09 00:08:19
2023-01,欧州,ロシア,1628,6.4,-0.7422419252691577,,,,,,2026-06-09 00:08:19
2023-02,欧州,ロシア,1378,11.303571428571429,-0.7539725049098376,,,,,,2026-06-09 00:08:19
2023-03,欧州,ロシア,3414,5.118279569892473,-0.7082300658063414,,,,,,2026-06-09 00:08:19
2023-04,欧州,ロシア,4421,4.886817576564581,-0.6793356060056575,,,,,,2026-06-09 00:08:19
2023-05,欧州,ロシア,2960,7.291316526610645,-0.6945619647095242,,,,,,2026-06-09 00:08:19
2023-06,欧州,ロシア,2381,3.344890510948905,-0.7307779285391225,,,,,,2026-06-09 00:08:19
